road,km,type,LRPName,lat,lon,fix_method,shift_meters,condition,length
Z2049,2.88,Slab Culvert,LRP002c,24.1544444,90.7080556,Fixed: Matched on LRP Name,44.19100346852243,A,1.76
Z2049,3.22,Slab Culvert,LRP003a,24.1565,90.7108333,Fixed: Matched on LRP Name,5.639921157467269,A,2.54
Z2049,4.24,RCC Girder Bridge,LRP004b,24.1635833,90.7179716,Fixed: Matched on LRP Name,180.5488666753591,A,17.54
Z2049,4.264,RCC Girder Bridge,LRP004b,24.1635833,90.7179716,Fixed: Matched on LRP Name,0.0,A,17.5
Z2115,0.025,Box Culvert,LRPSa,24.1613611,90.7175271,Fixed: Matched on LRP Name,18.531379857796594,A,6.9
Z2115,0.097,RCC Girder Bridge,LRPSb,24.1613333,90.7175827,Fixed: Matched on LRP Name,61.10550810199866,A,7.0
Z2115,0.097,RCC Girder Bridge,LRPSb,24.1613333,90.7175827,Fixed: Matched on LRP Name,0.0,A,7.0
Z2115,1.2,Box Culvert,LRP001a,24.1592222,90.7275549,Fixed: Matched on LRP Name,402.822714303686,A,4.2
Z2115,2.22,Slab Culvert,LRP002a,24.1613333,90.7344997,Fixed: Matched on LRP Name,4.199047472355859,A,2.0
Z2115,2.5,Box Culvert,LRP002b,24.1614722,90.7369719,Fixed: Matched on LRP Name,19.377802861248174,A,5.7
Z2115,3.1,Box Culvert,LRP003a,24.1602778,90.7436108,Fixed: Matched on LRP Name,13.59530864735205,A,5.25
Z2121,0.246,Slab Culvert,LRPSc,24.157702553389832,90.8088882559322,Fixed: Interpolated by Chainage,183.9723824306481,A,1.0
Z2121,0.429,Box Culvert,LRPSd,24.15708865042373,90.81014831949152,Fixed: Interpolated by Chainage,212.7551924502949,A,0.9
Z2121,0.781,RCC Girder Bridge,LRP001a,24.1524167,90.812,Fixed: Matched on LRP Name,6.793409913060608,A,25.6
Z2121,0.781,RCC Girder Bridge,LRP001a,24.1524167,90.812,Fixed: Matched on LRP Name,0.0,A,26.1
Z2121,1.869,RCC Girder Bridge,LRP002a,24.1433886,90.8162222,Fixed: Matched on LRP Name,0.0,A,22.1
Z2121,4.37,RCC Girder Bridge,LRP004c,24.126215034385964,90.82729034631579,Fixed: Interpolated by Chainage,248.02372150485948,A,10.0
Z2121,4.44,Slab Culvert,LRP004e,24.12572153847953,90.82770197087719,Fixed: Interpolated by Chainage,252.23844536351362,A,0.6
Z2121,6.043,Box Culvert,LRP006a,24.1137222,90.8398608,Fixed: Matched on LRP Name,6.457904541713616,A,5.0
Z2122,0.105,Slab Culvert,LRPSa,24.2023333,90.6867774,Fixed: Matched on LRP Name,19.244942303630257,A,1.5
Z2122,0.297,Box Culvert,LRPSb,24.2023056,90.6907774,Fixed: Matched on LRP Name,235.44017520712302,A,1.5
Z2122,0.947,Box Culvert,LRPSd,24.2026111,90.6940274,Fixed: Matched on LRP Name,14.458612796867307,A,7.0
Z2122,1.964,Box Culvert,LRP001c,24.199083,90.702,Fixed: Matched on LRP Name,6.443607660494849,A,3.0
Z2122,3.028,Box Culvert,LRP003a,24.1997219,90.7104167,Fixed: Matched on LRP Name,15.47956965616222,A,3.5
Z2122,3.767,Box Culvert,LRP003c,24.1958886,90.7153333,Fixed: Matched on LRP Name,118.69215874600253,A,3.0
Z2122,3.94,Box Culvert,LRP003d,24.1958886,90.7153333,Fixed: Interpolated by Chainage,9.71485073277135,A,2.1
Z2122,4.224,Slab Culvert,LRP004a,24.1951386,90.7178882,Fixed: Matched on LRP Name,27.766696604995314,A,1.2
Z2122,5.166,Slab Culvert,LRP005a,24.1913052,90.727916,Fixed: Matched on LRP Name,213.52310527778386,A,1.1
Z2122,5.396,Box Culvert,LRP005b,24.1905552,90.7290271,Fixed: Matched on LRP Name,140.97965473415042,A,2.6
Z2122,5.691,Slab Culvert,LRP005e,24.190276985483873,90.73023793064516,Fixed: Interpolated by Chainage,243.21230301690642,A,1.2
Z2122,6.309,Slab Culvert,LRP006a,24.189833,90.7328327,Fixed: Matched on LRP Name,249.41833828045884,A,1.0
Z2122,9.823,Slab Culvert,LRP009d,24.16417091339286,90.74981934017858,Fixed: Interpolated by Chainage,51.733228363458196,A,2.5
Z2123,0.075,Box Culvert,LRPSa,24.1645556,90.7502778,Fixed: Matched on LRP Name,6.427447677731789,A,3.7
Z2123,0.422,Slab Culvert,LRPSb,24.1665,90.7516389,Fixed: Matched on LRP Name,14.591105075379042,A,1.08
Z2123,0.6,Slab Culvert,LRPSc,24.1666938,90.7518889,Fixed: Matched on LRP Name,77.62324455451369,A,1.27
Z2123,0.66,Box Culvert,LRPSd,24.1668604,90.7520556,Fixed: Matched on LRP Name,140.55862390067912,A,2.6
Z2123,1.85,Box Culvert,LRP001a,24.174666,90.7515833,Fixed: Matched on LRP Name,407.9445077686163,A,3.8
Z2403,2.276,Baily with Steel Deck,LRP002a,24.4081944,91.4041667,Fixed: Matched on LRP Name,0.0,A,61.0
Z2403,4.8,Baily with Steel Deck,LRP004a,24.4289438,91.3953052,Fixed: Matched on LRP Name,46.74684721786406,A,33.35
Z2403,4.8,Baily with Steel Deck,LRP004a,24.4289438,91.3953052,Fixed: Matched on LRP Name,0.0,A,33.5
Z2403,10.993,Slab Culvert,LRP011a,24.4734438,91.3711104,Fixed: Matched on LRP Name,36.99338660046889,A,1.5
Z2403,13.986,Baily with Steel Deck,LRP014a,24.499083,91.3718327,Fixed: Matched on LRP Name,0.0,A,21.25
Z2403,18.692,Box Culvert,LRP018c,24.4909997,91.3694716,Fixed: Matched on LRP Name,4367.3278965548025,A,0.8
Z2403,19.213,Box Culvert,LRP019a,24.4971108,91.36425,Fixed: Matched on LRP Name,3784.903717293213,A,0.8
Z2405,0.045,Box Culvert,LRPSa,24.5222771,91.3694438,Fixed: Matched on LRP Name,5.685980359937041,A,4.6
Z2405,1.375,Box Culvert,LRP001a,24.5273604,91.3813882,Fixed: Matched on LRP Name,8.50014360791519,A,9.2
Z2405,2.19,Box Culvert,LRP002a,24.530764880693745,91.38790631843906,Fixed: Interpolated by Chainage,83.51649041613133,A,9.9
Z2405,8.91,Slab Culvert,LRP008b,24.5535833,91.4487774,Fixed: Matched on LRP Name,52.019360361550895,A,12.0
Z2405,9.45,Box Culvert,LRP009a,24.5549722,91.4533056,Fixed: Matched on LRP Name,5.614327064742628,A,1.0
Z2405,10.1,Box Culvert,LRP010a,24.5562778,91.4595278,Fixed: Matched on LRP Name,4.175600300116178,A,1.0
Z2405,10.504,Box Culvert,LRP010b,24.5562778,91.4618333,Fixed: Matched on LRP Name,199.02012022697082,A,3.0
Z2405,11.062,Box Culvert,LRP011a,24.5578333,91.4745827,Fixed: Matched on LRP Name,781.2340786704838,A,3.0
Z2405,11.847,Box Culvert,LRP012a,24.5593333,91.4870274,Fixed: Matched on LRP Name,1281.0921731785136,A,3.0
Z2405,13.162,Box Culvert,LRP013a,24.5616111,91.495083,Fixed: Matched on LRP Name,850.4409699292348,A,6.2
Z2405,15.195,Box Culvert,LRP015a,24.5681938,91.5115556,Fixed: Matched on LRP Name,876.0858787780202,A,2.6
Z2405,16.088,Box Culvert,LRP016a,24.56821045,91.51160558,Fixed: Interpolated by Chainage,5.225490386302555,A,4.6
Z2405,16.155,Box Culvert,LRP016c,24.568500807083336,91.51239697833333,Fixed: Interpolated by Chainage,74.43531776460974,A,8.2
Z2405,16.268,Box Culvert,LRP016d,24.569037039166666,91.51383565666667,Fixed: Interpolated by Chainage,127.29279900717715,A,14.1
Z2801,0.62,Slab Culvert,LRPSa,24.9506944,91.8664722,Fixed: Matched on LRP Name,6050.941344279852,A,4.5
Z2801,2.401,Box Culvert,LRP002a,24.95875,91.882416,Fixed: Matched on LRP Name,5303.121011478838,A,7.0
Z2801,2.701,Box Culvert,LRP002b,24.96,91.8817216,Fixed: Matched on LRP Name,5131.244649812628,A,5.3
Z2801,3.328,Box Culvert,LRP003a,24.96475,91.8782771,Fixed: Matched on LRP Name,5042.9159727624055,A,2.5
Z2801,3.465,Box Culvert,LRP003b,24.96625,91.8733882,Fixed: Matched on LRP Name,5084.085974227032,A,4.6
Z2801,3.672,Box Culvert,LRP003c,24.96632797894737,91.87229657894737,Fixed: Interpolated by Chainage,4983.10144504716,A,7.2
Z2801,3.997,Box Culvert,LRP004a,24.966525972368423,91.86952488486843,Fixed: Interpolated by Chainage,4598.446505190347,A,1.5
Z2801,5.092,Box Culvert,LRP005a,24.9691104,91.8595556,Fixed: Matched on LRP Name,4032.6361442770663,A,1.2
Z2801,5.333,Box Culvert,LRP005b,24.9694438,91.8595278,Fixed: Matched on LRP Name,3812.7668469513223,A,6.5
Z2801,6.332,Box Culvert,LRP006a,24.979107886799998,91.85770376629999,Fixed: Interpolated by Chainage,4195.66819895833,A,2.0
Z2801,9.372,Box Culvert,LRP009c,25.000333245569617,91.84155059721519,Fixed: Interpolated by Chainage,4192.083656068509,A,3.5
Z2801,10.98,Box Culvert,LRP010b,25.013044394186046,91.83364784767443,Fixed: Interpolated by Chainage,5557.994217636064,A,3.0
Z2801,11.749,Box Culvert,LRP011c,25.01847816309524,91.82921361309523,Fixed: Interpolated by Chainage,5686.60876112378,A,14.0
Z2801,13.79,PC Girder Bridge,LRP013a,25.0320827,91.8153889,Fixed: Interpolated by Chainage,5916.239699248812,A,240.5
Z2801,14.895,PC Girder Bridge,LRP014b,25.0353608,91.8115,Fixed: Matched on LRP Name,5331.671979546006,A,37.2
Z2801,20.21,PC Girder Bridge,LRP020a,25.073416,91.7789438,Fixed: Matched on LRP Name,5379.478730988994,A,43.4
Z2801,24.727,PC Girder Bridge,LRP024c,25.10262864913793,91.7553398713362,Fixed: Interpolated by Chainage,5049.957513827869,A,155.0
Z2801,27.345,Baily with Steel Deck,LRP027a,25.1201382,91.75125,Fixed: Matched on LRP Name,5036.914605524953,A,62.0
Z2801,29.05,Box Culvert,LRP029a,25.141246900000002,91.74860467,Fixed: Interpolated by Chainage,5986.09259229774,A,4.5
Z2801,32.781,PC Girder Bridge,LRP032c,25.1541389,91.7467219,Fixed: Chainage > Max Length (Snapped to End),3945.1666358637863,A,149.2
Z2802,5.754,RCC Girder Bridge,LRP005a,24.9803882,91.6697216,Fixed: Matched on LRP Name,25.275788592485608,A,35.8
Z2802,8.765,RCC Girder Bridge,LRP008c,25.0056111,91.6605556,Fixed: Matched on LRP Name,26.097703824922252,A,78.0
Z2804,0.89,Box Culvert,LRPSa,25.0548333,91.3892497,Fixed: Matched on LRP Name,1609.8518149354477,A,3.5
Z2804,1.0,Box Culvert,LRP001a,25.0594722,91.3760827,Fixed: Matched on LRP Name,686.1354828811366,A,7.0
Z2804,2.0,Box Culvert,LRP002a,25.0614722,91.3749716,Fixed: Matched on LRP Name,2010.007597590771,A,6.0
Z2804,3.58,Box Culvert,LRP003a,25.0725827,91.369166,Fixed: Matched on LRP Name,1203.5640657317563,A,2.0
Z2804,3.85,Box Culvert,LRP003b,25.073916,91.3686382,Fixed: Matched on LRP Name,712.685334702032,A,3.5
Z2804,6.7,Baily with Steel Deck,LRP006a,25.0977497,91.3669438,Fixed: Matched on LRP Name,559.7992117246281,A,30.0
Z2804,6.7,Baily with Steel Deck,LRP006a,25.0977497,91.3669438,Fixed: Matched on LRP Name,0.0,A,30.0
Z2804,7.74,PC Girder Bridge,LRP007a,25.10425,91.3678049,Fixed: Matched on LRP Name,873.7799392632461,A,30.0
Z2804,7.74,Baily with Steel Deck,LRP007a,25.10425,91.3678049,Fixed: Matched on LRP Name,0.0,A,18.0
Z2804,7.84,Box Culvert,LRP007c,25.1073333,91.3632778,Fixed: Matched on LRP Name,686.2470142002655,A,6.0
Z2804,8.24,Baily with Steel Deck,LRP008a,25.1065833,91.3555,Fixed: Matched on LRP Name,667.0566314086241,A,23.5
Z2804,8.24,Baily with Steel Deck,LRP008a,25.1065833,91.3555,Fixed: Matched on LRP Name,0.0,A,23.5
Z2804,8.58,Box Culvert,LRP008c,25.1104444,91.3528889,Fixed: Matched on LRP Name,464.6332423247436,A,6.6
Z2804,9.08,Baily with Steel Deck,LRP009a,25.1128889,91.3498886,Fixed: Matched on LRP Name,443.59678563619434,A,27.0
Z2804,10.44,Baily with Steel Deck,LRP010a,25.1182216,91.341833,Fixed: Matched on LRP Name,647.7728916311175,A,18.0
Z2804,10.44,Baily with Steel Deck,LRP010a,25.1182216,91.341833,Fixed: Matched on LRP Name,0.0,A,18.0
Z2804,11.2,Box Culvert,LRP011a,25.121416,91.3320271,Fixed: Matched on LRP Name,568.0235169543638,A,3.0
Z2804,11.76,Baily with Steel Deck,LRP011b,25.1214438,91.3318604,Fixed: Matched on LRP Name,1042.3454707111277,A,28.0
Z2804,11.76,Truss with Steel Deck,LRP011b,25.1214438,91.3318604,Fixed: Matched on LRP Name,0.0,A,28.0
Z2804,12.0,Box Culvert,LRP012a,25.1224438,91.3242493,Fixed: Matched on LRP Name,873.373029349623,A,6.0
Z2804,12.67,Baily with Steel Deck,LRP012b,25.1215827,91.3190271,Fixed: Matched on LRP Name,17127.164672971903,A,30.0
Z2804,13.61,Baily with Steel Deck,LRP013a,25.1209993,91.3134167,Fixed: Matched on LRP Name,2254.3373013534147,A,17.5
Z2804,14.28,Baily with Steel Deck,LRP014a,25.1137778,91.3124722,Fixed: Matched on LRP Name,2074.450283768732,A,17.5
Z2805,1.31,Box Culvert,LRP001a,24.9054722,91.0063333,Fixed: Matched on LRP Name,634.6868898002413,A,6.0
Z2805,1.87,Box Culvert,LRP001b,24.9103056,91.0058611,Fixed: Matched on LRP Name,614.7372083240182,A,2.0
Z2805,2.98,Box Culvert,LRP002a,24.9185549,91.0021389,Fixed: Matched on LRP Name,638.7468636303307,A,3.0
Z2805,3.66,Box Culvert,LRP003a,24.9252771,91.0015,Fixed: Matched on LRP Name,648.6609358202383,A,3.5
Z2805,3.79,Box Culvert,LRP003b,24.926166,91.0011944,Fixed: Matched on LRP Name,630.5313886538105,A,3.0
Z2805,4.22,Box Culvert,LRP004a,24.9302771,91.0010278,Fixed: Matched on LRP Name,643.75164933401,A,6.0
Z2805,5.37,Box Culvert,LRP005a,24.9410274,91.0004444,Fixed: Matched on LRP Name,663.0975748298498,A,6.0
Z2805,5.93,Baily with Steel Deck,LRP005b,24.9458886,90.9988608,Fixed: Matched on LRP Name,620.4609926534423,A,100.0
Z2805,6.99,Box Culvert,LRP006a,24.9501667,90.9913886,Fixed: Matched on LRP Name,628.8614136037968,A,1.8
Z2805,7.24,Box Culvert,LRP007a,24.9523056,90.9902497,Fixed: Matched on LRP Name,648.1905565771857,A,6.0
Z2805,7.62,Box Culvert,LRP007b,24.9553333,90.9884997,Fixed: Matched on LRP Name,650.445165978475,A,1.8
Z2805,8.13,Box Culvert,LRP008a,24.9596389,90.9863608,Fixed: Matched on LRP Name,632.984403187149,A,1.8
Z2805,8.55,Box Culvert,LRP008b,24.9633889,90.9841663,Fixed: Matched on LRP Name,635.6870225240975,A,6.0
Z2805,9.25,Box Culvert,LRP009a,24.972416,90.9783604,Fixed: Matched on LRP Name,1077.878082337844,A,1.8
Z2805,9.62,Box Culvert,LRP009b,24.9758049,90.9798882,Fixed: Matched on LRP Name,957.7507793272425,A,6.0
Z2805,11.33,Box Culvert,LRP011a,24.988099636999998,90.9814404,Fixed: Interpolated by Chainage,1901.6663277650068,A,6.0
Z2805,12.16,Box Culvert,LRP012a,24.9987219,90.9842774,Fixed: Matched on LRP Name,2236.667047288438,A,1.8
Z2805,14.01,Box Culvert,LRP014a,25.0144722,90.9889163,Fixed: Matched on LRP Name,2259.537809138351,A,5.0
Z2805,15.47,Box Culvert,LRP015a,25.0205549,90.9919719,Fixed: Matched on LRP Name,1676.5646185305789,A,1.8
Z2805,16.03,Box Culvert,LRP016a,25.0294993,90.9876386,Fixed: Matched on LRP Name,2222.8659322454255,A,1.8
Z2805,16.49,Box Culvert,LRP016c,25.030743788000002,90.987420816,Fixed: Interpolated by Chainage,2092.8349781689008,A,1.8
Z2805,16.83,Box Culvert,LRP016d,25.033398875,90.98822398,Fixed: Interpolated by Chainage,2287.82472027477,A,6.0
Z2805,16.97,Box Culvert,LRP016e,25.034419825,90.98881702,Fixed: Interpolated by Chainage,2146.0661039330876,A,6.0
Z2805,17.14,Box Culvert,LRP017a,25.0353886,90.9888886,Fixed: Matched on LRP Name,2147.0892723703582,A,1.8
Z2805,17.24,Box Culvert,LRP017b,25.0336108,90.9889441,Fixed: Matched on LRP Name,1817.499635373118,A,1.8
Z2805,17.77,Box Culvert,LRP017d,25.0400274,90.990583,Fixed: Matched on LRP Name,2079.0778820371484,A,1.8
Z2805,17.9,Box Culvert,LRP017e,25.0413608,90.9913052,Fixed: Matched on LRP Name,2040.850189433711,A,1.2
Z2805,18.04,Box Culvert,LRP018a,25.0446108,90.9931941,Fixed: Matched on LRP Name,2307.608477776896,A,3.0
Z2805,18.31,Box Culvert,LRP018b,25.0476941,90.9924719,Fixed: Matched on LRP Name,2525.8265429262087,A,1.8
Z2805,18.55,Box Culvert,LRP018c,25.048333,90.9919719,Fixed: Matched on LRP Name,2350.2122553484337,A,1.8
Z2805,18.82,Box Culvert,LRP018d,25.048373936842104,90.99199528947368,Fixed: Interpolated by Chainage,2166.891408586641,A,3.0
Z2805,19.02,Box Culvert,LRP019a,25.0491108,90.9924163,Fixed: Chainage > Max Length (Snapped to End),2032.6878042849867,A,1.8
Z2805,19.23,Box Culvert,LRP019b,25.0491108,90.9924163,Fixed: Chainage > Max Length (Snapped to End),1816.168782754755,A,1.8
Z2805,19.58,Box Culvert,LRP019d,25.0491108,90.9924163,Fixed: Chainage > Max Length (Snapped to End),1521.0596981035424,A,3.0
Z2806,1.09,Box Culvert,LRP001a,25.0495274,91.2737216,Fixed: Matched on LRP Name,499.70927143650016,A,10.0
Z2806,1.33,Box Culvert,LRP001b,25.0494997,91.2735271,Fixed: Matched on LRP Name,301.9891930152402,A,4.5
Z2806,2.21,RCC Girder Bridge,LRP002a,25.0562222,91.2634444,Fixed: Matched on LRP Name,788.0992232169096,A,30.1
Z2806,3.31,Box Culvert,LRP003c,25.062698932478636,91.25673722393164,Fixed: Interpolated by Chainage,720.3992229429068,A,1.5
Z2806,3.43,RCC Girder Bridge,LRP003d,25.06357725726496,91.25605346324787,Fixed: Interpolated by Chainage,714.549467538242,A,10.1
Z2806,4.04,PC Girder Bridge,LRP004a,25.0697216,91.2521389,Fixed: Matched on LRP Name,0.0,A,31.25
Z2806,6.46,Box Culvert,LRP006b,25.0910552,91.2471663,Fixed: Matched on LRP Name,1782.5229458980107,A,12.0
Z2806,6.64,Box Culvert,LRP006c,25.090454973869345,91.24751177738693,Fixed: Interpolated by Chainage,1572.562021010947,A,2.0
Z2806,7.09,PC Girder Bridge,LRP007a,25.0937219,91.2451941,Fixed: Matched on LRP Name,0.0,A,43.25
Z2806,7.72,Box Culvert,LRP007d,25.095716474193548,91.23980972580645,Fixed: Interpolated by Chainage,1519.2312887330265,A,10.0
Z2806,8.42,RCC Girder Bridge,LRP008b,25.0957497,91.2341663,Fixed: Matched on LRP Name,1412.2880583196659,A,23.0
Z2806,8.42,RCC Girder Bridge,LRP008b,25.0957497,91.2341663,Fixed: Matched on LRP Name,0.0,A,1.0
Z2806,9.64,RCC Girder Bridge,LRP009g,25.102503188,91.225419312,Fixed: Interpolated by Chainage,1657.5546082157284,A,15.1
Z2806,9.64,PC Girder Bridge,LRP009g,25.102503188,91.225419312,Fixed: Interpolated by Chainage,0.0,A,31.0
Z2806,9.82,Slab Culvert,LRP009j,25.103293244,91.22408430600001,Fixed: Interpolated by Chainage,1678.943407263175,A,2.0
Z2806,9.96,Box Culvert,LRP009k,25.103907732,91.22304596800001,Fixed: Interpolated by Chainage,1687.9104600845185,A,1.5
Z2806,11.39,Box Culvert,LRP011a,25.1004444,91.2100278,Fixed: Matched on LRP Name,1593.5562482235744,A,6.0
Z2806,11.66,Box Culvert,LRP011b,25.099904045247147,91.20829902547528,Fixed: Interpolated by Chainage,1542.4039928602979,A,6.0
Z2806,15.98,Box Culvert,LRP015a,25.0978886,91.1783327,Fixed: Matched on LRP Name,1239.5581629650835,A,1.5
Z2806,16.2,Box Culvert,LRP016a,25.0978886,91.1773327218628,Fixed: Interpolated by Chainage,1126.282680224418,A,1.5
Z2806,16.69,Box Culvert,LRP016b,25.0978886,91.17683927847183,Fixed: Interpolated by Chainage,721.6957451353497,A,2.0
Z2807,5.335,Slab Culvert,LRP006a,24.943583,91.3662778,Fixed: Matched on LRP Name,71.95531064959398,A,1.0
Z2807,5.413,Baily with Steel Deck,LRP006b,24.9433052,91.3661667,Fixed: Matched on LRP Name,15.733932381142743,A,30.3
Z2807,5.413,Baily with Steel Deck,LRP006b,24.9433052,91.3661667,Fixed: Matched on LRP Name,0.0,A,30.3
Z2807,5.59,Slab Culvert,LRP006d,24.942926872727273,91.36594630991735,Fixed: Interpolated by Chainage,121.59459147642498,A,1.0
Z2807,11.724,Baily with Steel Deck,LRP012b,24.89737041592506,91.34107063091335,Fixed: Interpolated by Chainage,8.830155935045064e-09,A,27.5
Z2807,13.51,Truss with Steel Deck,LRP014b,24.884106197309418,91.3432512632287,Fixed: Interpolated by Chainage,174.50362700121528,A,31.0
Z2807,17.783,Slab Culvert,LRP018b,24.852256046759262,91.35746178333333,Fixed: Interpolated by Chainage,201.04968935067606,A,6.3
Z2807,20.545,RCC Girder Bridge,LRP021a,24.8200827,91.3584167,Fixed: Matched on LRP Name,1152.6020131675002,A,81.9
Z2807,20.629,RCC Girder Bridge,LRP021b,24.830012865891472,91.36032959431525,Fixed: Interpolated by Chainage,8.996310507778502e-09,A,80.5
Z2809,0.03,Box Culvert,LRPSa,24.891642410921502,91.86998457542661,Fixed: Interpolated by Chainage,6559.3815954672455,A,6.8
Z2809,0.18,Box Culvert,LRPSb,24.89277296552901,91.86949395255972,Fixed: Interpolated by Chainage,6395.669695163732,A,2.0
Z2809,0.69,Box Culvert,LRPSc,24.89645587203125,91.86832024359376,Fixed: Interpolated by Chainage,6276.876985456748,A,2.0
Z2809,0.78,Box Culvert,LRPSd,24.89692852671875,91.86837493265625,Fixed: Interpolated by Chainage,6230.248949493959,A,3.5
Z2809,0.87,Box Culvert,LRPSe,24.897401181406252,91.86842962171875,Fixed: Interpolated by Chainage,6156.657874485573,A,2.0
Z2809,1.2,Box Culvert,LRP001a,24.896083,91.8682771,Fixed: Matched on LRP Name,6304.035505364725,A,3.5
Z2809,1.39,Box Culvert,LRP001b,24.8994441,91.868666,Fixed: Matched on LRP Name,5964.729203281289,A,2.0
Z2809,1.91,Box Culvert,LRP001c,24.907492857142856,91.87074854000001,Fixed: Interpolated by Chainage,5564.613773100329,A,13.4
Z2809,2.2,Box Culvert,LRP002a,24.9050278,91.8698327,Fixed: Matched on LRP Name,6093.561714156057,A,13.4
Z2809,2.36,Box Culvert,LRP002b,24.9055,91.8700271,Fixed: Matched on LRP Name,6172.724445666267,A,13.4
Z2809,2.51,Box Culvert,LRP002c,24.91260274725275,91.87259838615385,Fixed: Interpolated by Chainage,5461.749465409656,A,5.0
Z2809,2.99,Box Culvert,LRP002e,24.91664989460317,91.87323917730158,Fixed: Interpolated by Chainage,5370.01822951777,A,20.0
Z2809,3.53,Box Culvert,LRP003a,24.9143056,91.8729716,Fixed: Matched on LRP Name,5791.51232968224,A,3.7
Z2810,0.11,Box Culvert,LRPSa,25.0832771,91.7541944,Fixed: Matched on LRP Name,6.8482851813232575,A,6.9
Z2810,1.33,Box Culvert,LRP001a,25.0781938,91.7438608,Fixed: Matched on LRP Name,15.771185540536187,A,6.9
Z2810,1.84,PC Girder Bridge,LRP001b,25.0750271,91.7404441,Fixed: Matched on LRP Name,17.02006054197634,A,93.8
Z2810,2.6,Box Culvert,LRP002a,25.0689716,91.7380552,Fixed: Matched on LRP Name,9.19712566433008,A,13.1
Z2810,2.85,Box Culvert,LRP002b,25.0684438,91.735583,Fixed: Matched on LRP Name,18.808380717133236,A,13.1
Z2810,3.4,Box Culvert,LRP003a,25.0663056,91.7306382,Fixed: Matched on LRP Name,12.452431676367661,A,20.2
Z2810,3.8,Box Culvert,LRP003b,25.06543199310345,91.72705296551725,Fixed: Interpolated by Chainage,185.14269212393964,A,7.0
Z2810,5.33,Box Culvert,LRP005a,25.0635556,91.7118889,Fixed: Matched on LRP Name,8.330726846821417,A,10.2
Z2810,6.06,Box Culvert,LRP006a,25.0664167,91.7084167,Fixed: Matched on LRP Name,796.9652731485318,A,7.0
Z2810,6.29,Box Culvert,LRP006b,25.0665278,91.7046667,Fixed: Matched on LRP Name,631.6442132181713,A,7.0
Z2810,6.38,Box Culvert,LRP006c,25.0665,91.70325,Fixed: Matched on LRP Name,643.6803785062107,A,7.0
Z2810,7.27,Box Culvert,LRP007a,25.0567222,91.699833,Fixed: Matched on LRP Name,364.6455016677457,A,10.2
Z2810,7.71,Box Culvert,LRP007b,25.0537222,91.6982219,Fixed: Matched on LRP Name,316.1634780156366,A,7.0
Z2810,8.88,Box Culvert,LRP008c,25.044393101639344,91.68853379016393,Fixed: Interpolated by Chainage,51.17611986022993,A,7.0
Z2810,9.57,Box Culvert,LRP009a,25.0402219,91.6846663,Fixed: Matched on LRP Name,8.387210653052042,A,7.0
Z2810,10.02,RCC Bridge,LRP010a,25.0409441,91.6717771,Fixed: Matched on LRP Name,899.9592107534045,A,10.0
Z2811,2.47,Box Culvert,LRP002a,25.0506667,91.5471663,Fixed: Matched on LRP Name,1187.2345360421903,A,1.0
Z2811,3.81,Box Culvert,LRP002c,25.05175,91.5386941,Fixed: Matched on LRP Name,1547.8799100958645,A,4.0
Z2811,4.05,Box Culvert,LRP003a,25.0516389,91.5368886,Fixed: Matched on LRP Name,1984.3834208510975,A,8.0
Z2811,6.06,RCC Girder Bridge,LRP005a,25.0523611,91.5212216,Fixed: Matched on LRP Name,2038.2551558222754,A,55.6
Z2811,7.76,Box Culvert,LRP013h,25.066351841666666,91.5004444,Fixed: Interpolated by Chainage,6412.200869205172,A,1.8
Z2811,9.9,Box Culvert,LRP009a,25.066619369999998,91.48339655999999,Fixed: Interpolated by Chainage,3717.4780777555648,A,7.0
Z2811,10.38,Box Culvert,LRP010a,25.0667216,91.4782493,Fixed: Matched on LRP Name,1154.4826158011265,A,5.0
Z2811,10.45,Box Culvert,LRP010b,25.06671469375,91.47853055,Fixed: Interpolated by Chainage,1248.7268044389525,A,10.0
Z2811,10.78,Box Culvert,LRP010c,25.06689785,91.47512433846154,Fixed: Interpolated by Chainage,1165.664594982521,A,10.0
Z2811,12.42,Slab Culvert,LRP012a,25.01575,91.4635278,Fixed: Matched on LRP Name,6576.6088340508995,A,1.8
Z2811,13.04,Box Culvert,LRP012d,25.068997173684213,91.45595980789474,Fixed: Interpolated by Chainage,1308.4446558871427,A,1.8
Z2811,13.09,Slab Culvert,LRP012e,25.069202765789473,91.45573594276316,Fixed: Interpolated by Chainage,1353.1478909828224,A,1.8
Z2811,13.13,Box Culvert,LRP012f,25.069367239473685,91.4555568506579,Fixed: Interpolated by Chainage,1354.3992017184744,A,1.8
Z2811,13.24,Box Culvert,LRP012g,25.069819542105265,91.45506434736842,Fixed: Interpolated by Chainage,1377.880225423242,A,3.5
Z2811,13.34,Box Culvert,LRP013a,25.0700827,91.4547778,Fixed: Matched on LRP Name,1429.2421031346616,A,1.8
Z2811,13.37,Box Culvert,LRP013b,25.0726382,91.4513611,Fixed: Matched on LRP Name,1046.3698645609088,A,1.8
Z2811,13.43,Slab Culvert,LRP013c,25.0727216,91.4512222,Fixed: Matched on LRP Name,1111.267025205901,A,1.8
Z2811,13.45,Box Culvert,LRP013d,25.0734993,91.4500556,Fixed: Matched on LRP Name,1010.9743194179255,A,1.8
